snapshot_date,origin,dest,airline,dep_date,days_to_dep,min_fare,currency
2025-01-14,SYD,BER,EK,2025-01-21,7,1478.95,USD
2025-01-14,SYD,BER,QR,2025-01-21,7,1175.44,USD
2025-01-07,SYD,BER,LH,2025-01-21,14,1280.35,USD
2025-01-07,SYD,BER,EK,2025-01-21,14,1216.47,USD
2025-01-07,SYD,BER,QR,2025-01-21,14,1088.17,USD
2025-01-21,SYD,BER,LH,2025-01-22,1,1776.73,USD
2025-01-21,SYD,BER,EK,2025-01-22,1,1486.62,USD
2025-01-21,SYD,BER,QR,2025-01-22,1,1745.5,USD
2025-01-19,SYD,BER,LH,2025-01-22,3,1398.19,USD
2025-01-19,SYD,BER,EK,2025-01-22,3,1439.26,USD
2025-01-19,SYD,BER,QR,2025-01-22,3,1007.24,USD
2025-01-15,SYD,BER,LH,2025-01-22,7,1233.3,USD
2025-01-15,SYD,BER,EK,2025-01-22,7,1274.2,USD
2025-01-15,SYD,BER,QR,2025-01-22,7,1243.54,USD
2025-01-08,SYD,BER,LH,2025-01-22,14,1315.99,USD
2025-01-08,SYD,BER,EK,2025-01-22,14,1102.33,USD
2025-01-08,SYD,BER,QR,2025-01-22,14,1158.92,USD
2025-01-22,SYD,BER,LH,2025-01-23,1,1754.91,USD
2025-01-22,SYD,BER,EK,2025-01-23,1,1612.17,USD
2025-01-22,SYD,BER,QR,2025-01-23,1,1275.55,USD
2025-01-20,SYD,BER,LH,2025-01-23,3,1616.36,USD
2025-01-20,SYD,BER,EK,2025-01-23,3,1287.33,USD
2025-01-20,SYD,BER,QR,2025-01-23,3,1231.46,USD
2025-01-16,SYD,BER,LH,2025-01-23,7,1028.11,USD
2025-01-16,SYD,BER,EK,2025-01-23,7,984.97,USD
2025-01-16,SYD,BER,QR,2025-01-23,7,1345.05,USD
2025-01-09,SYD,BER,LH,2025-01-23,14,1171.63,USD
2025-01-09,SYD,BER,EK,2025-01-23,14,1038.12,USD
2025-01-09,SYD,BER,QR,2025-01-23,14,1123.33,USD
2025-01-23,SYD,BER,LH,2025-01-24,1,2017.75,USD
2025-01-23,SYD,BER,EK,2025-01-24,1,2458.55,USD
2025-01-23,SYD,BER,QR,2025-01-24,1,2030.37,USD
2025-01-21,SYD,BER,LH,2025-01-24,3,1332.54,USD
2025-01-21,SYD,BER,EK,2025-01-24,3,1305.02,USD
2025-01-21,SYD,BER,QR,2025-01-24,3,1647.76,USD
2025-01-17,SYD,BER,LH,2025-01-24,7,1337.78,USD
2025-01-17,SYD,BER,EK,2025-01-24,7,1430.95,USD
2025-01-17,SYD,BER,QR,2025-01-24,7,1196.48,USD
2025-01-10,SYD,BER,LH,2025-01-24,14,1473.05,USD
2025-01-10,SYD,BER,EK,2025-01-24,14,1189.97,USD
2025-01-10,SYD,BER,QR,2025-01-24,14,1551.57,USD
2025-01-24,SYD,BER,LH,2025-01-25,1,1833.77,USD
2025-01-24,SYD,BER,EK,2025-01-25,1,1951.5,USD
2025-01-24,SYD,BER,QR,2025-01-25,1,2323.07,USD
2025-01-22,SYD,BER,LH,2025-01-25,3,1366.83,USD
2025-01-22,SYD,BER,EK,2025-01-25,3,1363.28,USD
2025-01-22,SYD,BER,QR,2025-01-25,3,1610.03,USD
2025-01-18,SYD,BER,LH,2025-01-25,7,1351.2,USD
2025-01-18,SYD,BER,EK,2025-01-25,7,1368.18,USD
2025-01-18,SYD,BER,QR,2025-01-25,7,1381.24,USD
2025-01-11,SYD,BER,LH,2025-01-25,14,1537.82,USD
2025-01-11,SYD,BER,EK,2025-01-25,14,1290.57,USD
2025-01-11,SYD,BER,QR,2025-01-25,14,1631.65,USD
2025-01-25,SYD,BER,LH,2025-01-26,1,1728.98,USD
2025-01-25,SYD,BER,EK,2025-01-26,1,2031.08,USD
2025-01-25,SYD,BER,QR,2025-01-26,1,1825.52,USD
2025-01-23,SYD,BER,LH,2025-01-26,3,1483.3,USD
2025-01-23,SYD,BER,EK,2025-01-26,3,1472.52,USD
2025-01-23,SYD,BER,QR,2025-01-26,3,1615.1,USD
2025-01-19,SYD,BER,LH,2025-01-26,7,1455.99,USD
2025-01-19,SYD,BER,EK,2025-01-26,7,1155.94,USD
2025-01-19,SYD,BER,QR,2025-01-26,7,1266.02,USD
2025-01-12,SYD,BER,LH,2025-01-26,14,1238.74,USD
2025-01-12,SYD,BER,EK,2025-01-26,14,1467.04,USD
2025-01-12,SYD,BER,QR,2025-01-26,14,1416.55,USD
2025-01-26,SYD,BER,LH,2025-01-27,1,1469.76,USD
2025-01-26,SYD,BER,EK,2025-01-27,1,1481.82,USD
2025-01-26,SYD,BER,QR,2025-01-27,1,1463.13,USD
2025-01-24,SYD,BER,LH,2025-01-27,3,1051.15,USD
2025-01-24,SYD,BER,EK,2025-01-27,3,993.35,USD
2025-01-24,SYD,BER,QR,2025-01-27,3,1254.25,USD
2025-01-20,SYD,BER,LH,2025-01-27,7,1066.91,USD
2025-01-20,SYD,BER,EK,2025-01-27,7,1471.18,USD
2025-01-20,SYD,BER,QR,2025-01-27,7,1172.92,USD
2025-01-13,SYD,BER,LH,2025-01-27,14,1091.89,USD
2025-01-13,SYD,BER,EK,2025-01-27,14,1312.97,USD
2025-01-13,SYD,BER,QR,2025-01-27,14,1202.75,USD
2025-01-27,SYD,BER,LH,2025-01-28,1,1856.15,USD
2025-01-27,SYD,BER,EK,2025-01-28,1,1474.89,USD
2025-01-27,SYD,BER,QR,2025-01-28,1,1577.15,USD
2025-01-25,SYD,BER,LH,2025-01-28,3,1186.81,USD
2025-01-25,SYD,BER,EK,2025-01-28,3,1266.74,USD
2025-01-25,SYD,BER,QR,2025-01-28,3,1390.67,USD
2025-01-21,SYD,BER,LH,2025-01-28,7,1286.06,USD
2025-01-21,SYD,BER,EK,2025-01-28,7,1293.38,USD
2025-01-21,SYD,BER,QR,2025-01-28,7,1083.14,USD
2025-01-14,SYD,BER,LH,2025-01-28,14,1001.17,USD
2025-01-14,SYD,BER,EK,2025-01-28,14,1275.9,USD
2025-01-14,SYD,BER,QR,2025-01-28,14,1345.68,USD
2025-01-28,SYD,BER,LH,2025-01-29,1,1472.81,USD
2025-01-28,SYD,BER,EK,2025-01-29,1,1468.69,USD
2025-01-28,SYD,BER,QR,2025-01-29,1,1401.24,USD
2025-01-26,SYD,BER,LH,2025-01-29,3,1188.28,USD
2025-01-26,SYD,BER,EK,2025-01-29,3,1166.02,USD
2025-01-26,SYD,BER,QR,2025-01-29,3,1423.35,USD
2025-01-22,SYD,BER,LH,2025-01-29,7,1252.12,USD
2025-01-22,SYD,BER,EK,2025-01-29,7,1324.87,USD
2025-01-22,SYD,BER,QR,2025-01-29,7,1231.5,USD
2025-01-15,SYD,BER,LH,2025-01-29,14,1377.7,USD
2025-01-15,SYD,BER,EK,2025-01-29,14,1545.1,USD
2025-01-15,SYD,BER,QR,2025-01-29,14,1339.45,USD
2025-01-29,SYD,BER,LH,2025-01-30,1,1416.93,USD
2025-01-29,SYD,BER,EK,2025-01-30,1,1922.94,USD
2025-01-29,SYD,BER,QR,2025-01-30,1,1952.03,USD
2025-01-27,SYD,BER,LH,2025-01-30,3,1173.6,USD
2025-01-27,SYD,BER,EK,2025-01-30,3,1415.16,USD
2025-01-27,SYD,BER,QR,2025-01-30,3,1503.57,USD
2025-01-23,SYD,BER,LH,2025-01-30,7,1407.74,USD
2025-01-23,SYD,BER,EK,2025-01-30,7,1204.36,USD
2025-01-23,SYD,BER,QR,2025-01-30,7,1247.88,USD
2025-01-16,SYD,BER,LH,2025-01-30,14,919.44,USD
2025-01-16,SYD,BER,EK,2025-01-30,14,1275.01,USD
2025-01-16,SYD,BER,QR,2025-01-30,14,1285.78,USD
2025-01-30,SYD,BER,LH,2025-01-31,1,1186.78,USD
2025-01-30,SYD,BER,EK,2025-01-31,1,1461.99,USD
2025-01-30,SYD,BER,QR,2025-01-31,1,1807.93,USD
2025-01-28,SYD,BER,LH,2025-01-31,3,1438.84,USD
2025-01-28,SYD,BER,EK,2025-01-31,3,1668.29,USD
2025-01-28,SYD,BER,QR,2025-01-31,3,1165.41,USD
2025-01-24,SYD,BER,LH,2025-01-31,7,1249.7,USD
2025-01-24,SYD,BER,EK,2025-01-31,7,1197.42,USD
2025-01-24,SYD,BER,QR,2025-01-31,7,1719.53,USD
2025-01-17,SYD,BER,LH,2025-01-31,14,1197.82,USD
2025-01-17,SYD,BER,EK,2025-01-31,14,1429,USD
2025-01-17,SYD,BER,QR,2025-01-31,14,1355.33,USD
2025-01-01,SYD,BER,LH,2025-01-31,30,1413.7,USD
2025-01-01,SYD,BER,EK,2025-01-31,30,1348.9,USD
2025-01-01,SYD,BER,QR,2025-01-31,30,1407.8,USD
2025-01-31,SYD,BER,LH,2025-02-01,1,1807.64,USD
2025-01-31,SYD,BER,EK,2025-02-01,1,1567.04,USD
2025-01-31,SYD,BER,QR,2025-02-01,1,1963.04,USD
2025-01-29,SYD,BER,LH,2025-02-01,3,1657.89,USD
2025-01-29,SYD,BER,EK,2025-02-01,3,1484.77,USD
2025-01-29,SYD,BER,QR,2025-02-01,3,1439.27,USD
2025-01-25,SYD,BER,LH,2025-02-01,7,1432.84,USD
2025-01-25,SYD,BER,EK,2025-02-01,7,1154.33,USD
2025-01-25,SYD,BER,QR,2025-02-01,7,1095.03,USD
2025-01-18,SYD,BER,LH,2025-02-01,14,1284.75,USD
2025-01-18,SYD,BER,EK,2025-02-01,14,1411.68,USD
2025-01-18,SYD,BER,QR,2025-02-01,14,1420.11,USD
2025-01-02,SYD,BER,LH,2025-02-01,30,1585.7,USD
2025-01-02,SYD,BER,EK,2025-02-01,30,1433.5,USD
2025-01-02,SYD,BER,QR,2025-02-01,30,1353.85,USD
2025-02-01,SYD,BER,LH,2025-02-02,1,1693.99,USD
2025-02-01,SYD,BER,EK,2025-02-02,1,1705.48,USD
2025-02-01,SYD,BER,QR,2025-02-02,1,1973.25,USD
2025-01-30,SYD,BER,LH,2025-02-02,3,1753.52,USD
2025-01-30,SYD,BER,EK,2025-02-02,3,1725.94,USD
2025-01-30,SYD,BER,QR,2025-02-02,3,1478.54,USD
2025-01-26,SYD,BER,LH,2025-02-02,7,1627.79,USD
2025-01-26,SYD,BER,EK,2025-02-02,7,1272.17,USD
2025-01-26,SYD,BER,QR,2025-02-02,7,1633.73,USD
2025-01-19,SYD,BER,LH,2025-02-02,14,1394.19,USD
2025-01-19,SYD,BER,EK,2025-02-02,14,1287.32,USD
2025-01-19,SYD,BER,QR,2025-02-02,14,1268.76,USD
2025-01-03,SYD,BER,LH,2025-02-02,30,1395.75,USD
2025-01-03,SYD,BER,EK,2025-02-02,30,1403.94,USD
2025-01-03,SYD,BER,QR,2025-02-02,30,1424.69,USD
2025-02-02,SYD,BER,LH,2025-02-03,1,1653.12,USD
2025-02-02,SYD,BER,EK,2025-02-03,1,1223.09,USD
2025-02-02,SYD,BER,QR,2025-02-03,1,1265.39,USD
2025-01-31,SYD,BER,LH,2025-02-03,3,1204.83,USD
2025-01-31,SYD,BER,EK,2025-02-03,3,1247.21,USD
2025-01-31,SYD,BER,QR,2025-02-03,3,1392.3,USD
2025-01-27,SYD,BER,LH,2025-02-03,7,1213.99,USD
2025-01-27,SYD,BER,EK,2025-02-03,7,1040.58,USD
2025-01-27,SYD,BER,QR,2025-02-03,7,1244.08,USD
2025-01-20,SYD,BER,LH,2025-02-03,14,1216.88,USD
2025-01-20,SYD,BER,EK,2025-02-03,14,1300.36,USD
2025-01-20,SYD,BER,QR,2025-02-03,14,1236.59,USD
2025-01-04,SYD,BER,LH,2025-02-03,30,811.5,USD
2025-01-04,SYD,BER,EK,2025-02-03,30,1209.52,USD
2025-01-04,SYD,BER,QR,2025-02-03,30,1100.92,USD
2025-02-03,SYD,BER,LH,2025-02-04,1,1350.28,USD
2025-02-03,SYD,BER,EK,2025-02-04,1,1910.43,USD
2025-02-03,SYD,BER,QR,2025-02-04,1,1921.24,USD
2025-02-01,SYD,BER,LH,2025-02-04,3,1379.1,USD
2025-02-01,SYD,BER,EK,2025-02-04,3,1341.84,USD
2025-02-01,SYD,BER,QR,2025-02-04,3,1300.41,USD
2025-01-28,SYD,BER,LH,2025-02-04,7,1313.53,USD
2025-01-28,SYD,BER,EK,2025-02-04,7,1203.65,USD
2025-01-28,SYD,BER,QR,2025-02-04,7,1084.38,USD
2025-01-21,SYD,BER,LH,2025-02-04,14,1167.93,USD
2025-01-21,SYD,BER,EK,2025-02-04,14,1186.07,USD
2025-01-21,SYD,BER,QR,2025-02-04,14,1080.09,USD
2025-01-05,SYD,BER,LH,2025-02-04,30,1162.46,USD
2025-01-05,SYD,BER,EK,2025-02-04,30,1271.64,USD
2025-01-05,SYD,BER,QR,2025-02-04,30,1005.58,USD
2025-02-04,SYD,BER,LH,2025-02-05,1,1810.52,USD
2025-02-04,SYD,BER,EK,2025-02-05,1,1923.62,USD
2025-02-04,SYD,BER,QR,2025-02-05,1,1335.86,USD
2025-02-02,SYD,BER,LH,2025-02-05,3,1385.26,USD
2025-02-02,SYD,BER,EK,2025-02-05,3,1689.76,USD
2025-02-02,SYD,BER,QR,2025-02-05,3,1310.43,USD
2025-01-29,SYD,BER,LH,2025-02-05,7,1192.39,USD
2025-01-29,SYD,BER,EK,2025-02-05,7,997.06,USD
2025-01-29,SYD,BER,QR,2025-02-05,7,1116.26,USD
2025-01-22,SYD,BER,LH,2025-02-05,14,1204.31,USD
2025-01-22,SYD,BER,EK,2025-02-05,14,1003.54,USD
2025-01-22,SYD,BER,QR,2025-02-05,14,1234.82,USD
2025-01-06,SYD,BER,LH,2025-02-05,30,1181.28,USD
2025-01-06,SYD,BER,EK,2025-02-05,30,1359.11,USD
2025-01-06,SYD,BER,QR,2025-02-05,30,1155.15,USD
2025-02-05,SYD,BER,LH,2025-02-06,1,1427.27,USD
2025-02-05,SYD,BER,EK,2025-02-06,1,1208.23,USD
2025-02-05,SYD,BER,QR,2025-02-06,1,1455.24,USD
2025-02-03,SYD,BER,LH,2025-02-06,3,1272.13,USD
2025-02-03,SYD,BER,EK,2025-02-06,3,1220.69,USD
2025-02-03,SYD,BER,QR,2025-02-06,3,1614.65,USD
2025-01-30,SYD,BER,LH,2025-02-06,7,1665.03,USD
2025-01-30,SYD,BER,EK,2025-02-06,7,1153.44,USD
2025-01-30,SYD,BER,QR,2025-02-06,7,1410.74,USD
2025-01-23,SYD,BER,LH,2025-02-06,14,1217.04,USD
2025-01-23,SYD,BER,EK,2025-02-06,14,1136.31,USD
2025-01-23,SYD,BER,QR,2025-02-06,14,1193.31,USD
2025-01-07,SYD,BER,LH,2025-02-06,30,1059.17,USD
2025-01-07,SYD,BER,EK,2025-02-06,30,1186,USD
2025-01-07,SYD,BER,QR,2025-02-06,30,1059.73,USD
2025-02-06,SYD,BER,LH,2025-02-07,1,2179.87,USD
2025-02-06,SYD,BER,EK,2025-02-07,1,1797.33,USD
2025-02-06,SYD,BER,QR,2025-02-07,1,1323.62,USD
2025-02-04,SYD,BER,LH,2025-02-07,3,1114.65,USD
2025-02-04,SYD,BER,EK,2025-02-07,3,1326.06,USD
2025-02-04,SYD,BER,QR,2025-02-07,3,1413.46,USD
2025-01-31,SYD,BER,LH,2025-02-07,7,1339.17,USD
2025-01-31,SYD,BER,EK,2025-02-07,7,1295.19,USD
2025-01-31,SYD,BER,QR,2025-02-07,7,1281.35,USD
2025-01-24,SYD,BER,LH,2025-02-07,14,1513.12,USD
2025-01-24,SYD,BER,EK,2025-02-07,14,1426.06,USD
2025-01-24,SYD,BER,QR,2025-02-07,14,1297.38,USD
2025-01-08,SYD,BER,LH,2025-02-07,30,1390.52,USD
2025-01-08,SYD,BER,EK,2025-02-07,30,1396.52,USD
2025-01-08,SYD,BER,QR,2025-02-07,30,1249.17,USD
2025-02-07,SYD,BER,LH,2025-02-08,1,1756.13,USD
2025-02-07,SYD,BER,EK,2025-02-08,1,1781.01,USD
2025-02-07,SYD,BER,QR,2025-02-08,1,1778.45,USD
2025-02-05,SYD,BER,LH,2025-02-08,3,1497.85,USD
2025-02-05,SYD,BER,EK,2025-02-08,3,1380.46,USD
2025-02-05,SYD,BER,QR,2025-02-08,3,1195.04,USD
2025-02-01,SYD,BER,LH,2025-02-08,7,1393.98,USD
2025-02-01,SYD,BER,EK,2025-02-08,7,1408.41,USD
2025-02-01,SYD,BER,QR,2025-02-08,7,1631.44,USD
2025-01-25,SYD,BER,LH,2025-02-08,14,1216.36,USD
2025-01-25,SYD,BER,EK,2025-02-08,14,1128.31,USD
2025-01-25,SYD,BER,QR,2025-02-08,14,1437.94,USD
2025-01-09,SYD,BER,LH,2025-02-08,30,1215.49,USD
2025-01-09,SYD,BER,EK,2025-02-08,30,1525.16,USD
2025-01-09,SYD,BER,QR,2025-02-08,30,1155.97,USD
2025-02-08,SYD,BER,LH,2025-02-09,1,2120.74,USD
2025-02-08,SYD,BER,EK,2025-02-09,1,2010.49,USD
2025-02-08,SYD,BER,QR,2025-02-09,1,1877.53,USD
2025-02-06,SYD,BER,LH,2025-02-09,3,1760.01,USD
2025-02-06,SYD,BER,EK,2025-02-09,3,1655.87,USD
2025-02-06,SYD,BER,QR,2025-02-09,3,1459.43,USD
2025-02-02,SYD,BER,LH,2025-02-09,7,1510.52,USD
2025-02-02,SYD,BER,EK,2025-02-09,7,1363.72,USD
2025-02-02,SYD,BER,QR,2025-02-09,7,1229.43,USD
2025-01-26,SYD,BER,LH,2025-02-09,14,1189.3,USD
2025-01-26,SYD,BER,EK,2025-02-09,14,1179.27,USD
2025-01-26,SYD,BER,QR,2025-02-09,14,1466.11,USD
2025-01-10,SYD,BER,LH,2025-02-09,30,1378.5,USD
2025-01-10,SYD,BER,EK,2025-02-09,30,1244.75,USD
2025-01-10,SYD,BER,QR,2025-02-09,30,1197.48,USD
2025-02-09,SYD,BER,LH,2025-02-10,1,1636.11,USD
2025-02-09,SYD,BER,EK,2025-02-10,1,1704.46,USD
2025-02-09,SYD,BER,QR,2025-02-10,1,1697.99,USD
2025-02-07,SYD,BER,LH,2025-02-10,3,1404.75,USD
2025-02-07,SYD,BER,EK,2025-02-10,3,1422.36,USD
2025-02-07,SYD,BER,QR,2025-02-10,3,1188.32,USD
2025-02-03,SYD,BER,LH,2025-02-10,7,1420.08,USD
2025-02-03,SYD,BER,EK,2025-02-10,7,1008.02,USD
2025-02-03,SYD,BER,QR,2025-02-10,7,1320.34,USD
2025-01-27,SYD,BER,LH,2025-02-10,14,1345.95,USD
2025-01-27,SYD,BER,EK,2025-02-10,14,1185.75,USD
2025-01-27,SYD,BER,QR,2025-02-10,14,1167.25,USD
2025-01-11,SYD,BER,LH,2025-02-10,30,1144.64,USD
2025-01-11,SYD,BER,EK,2025-02-10,30,1015.34,USD
2025-01-11,SYD,BER,QR,2025-02-10,30,1002.38,USD
2025-02-10,SYD,BER,LH,2025-02-11,1,1235.28,USD
2025-02-10,SYD,BER,EK,2025-02-11,1,1813.78,USD
2025-02-10,SYD,BER,QR,2025-02-11,1,1458.5,USD
2025-02-08,SYD,BER,LH,2025-02-11,3,1380.69,USD
2025-02-08,SYD,BER,EK,2025-02-11,3,1302.07,USD
2025-02-08,SYD,BER,QR,2025-02-11,3,1254.44,USD
2025-02-04,SYD,BER,LH,2025-02-11,7,1260.47,USD
2025-02-04,SYD,BER,EK,2025-02-11,7,1236.8,USD
2025-02-04,SYD,BER,QR,2025-02-11,7,1431.09,USD
2025-01-28,SYD,BER,LH,2025-02-11,14,1380,USD
2025-01-28,SYD,BER,EK,2025-02-11,14,1247.4,USD
2025-01-28,SYD,BER,QR,2025-02-11,14,1217.41,USD
2025-01-12,SYD,BER,LH,2025-02-11,30,1268.45,USD
2025-01-12,SYD,BER,EK,2025-02-11,30,997.41,USD
2025-01-12,SYD,BER,QR,2025-02-11,30,964.69,USD
2025-02-11,SYD,BER,LH,2025-02-12,1,1760.18,USD
2025-02-11,SYD,BER,EK,2025-02-12,1,1625.37,USD
2025-02-11,SYD,BER,QR,2025-02-12,1,1311.85,USD
2025-02-09,SYD,BER,LH,2025-02-12,3,1347.25,USD
2025-02-09,SYD,BER,EK,2025-02-12,3,1087.81,USD
2025-02-09,SYD,BER,QR,2025-02-12,3,1247.9,USD
2025-02-05,SYD,BER,LH,2025-02-12,7,1335.49,USD
2025-02-05,SYD,BER,EK,2025-02-12,7,1491.19,USD
2025-02-05,SYD,BER,QR,2025-02-12,7,892.1,USD
2025-01-29,SYD,BER,LH,2025-02-12,14,861.17,USD
2025-01-29,SYD,BER,EK,2025-02-12,14,1360.34,USD
2025-01-29,SYD,BER,QR,2025-02-12,14,1432,USD
2025-01-13,SYD,BER,LH,2025-02-12,30,1007.96,USD
2025-01-13,SYD,BER,EK,2025-02-12,30,1118.68,USD
2025-01-13,SYD,BER,QR,2025-02-12,30,1074.62,USD
2025-02-12,SYD,BER,LH,2025-02-13,1,1256.78,USD
2025-02-12,SYD,BER,EK,2025-02-13,1,1621.65,USD
2025-02-12,SYD,BER,QR,2025-02-13,1,1347.27,USD
2025-02-10,SYD,BER,LH,2025-02-13,3,1763.33,USD
2025-02-10,SYD,BER,EK,2025-02-13,3,1245.64,USD
2025-02-10,SYD,BER,QR,2025-02-13,3,1400.83,USD
2025-02-06,SYD,BER,LH,2025-02-13,7,1120.21,USD
2025-02-06,SYD,BER,EK,2025-02-13,7,1200.87,USD
2025-02-06,SYD,BER,QR,2025-02-13,7,1301.08,USD
2025-01-30,SYD,BER,LH,2025-02-13,14,1401.61,USD
2025-01-30,SYD,BER,EK,2025-02-13,14,1236.86,USD
2025-01-30,SYD,BER,QR,2025-02-13,14,1117.69,USD
2025-01-14,SYD,BER,LH,2025-02-13,30,1120.47,USD
2025-01-14,SYD,BER,EK,2025-02-13,30,1174.92,USD
2025-01-14,SYD,BER,QR,2025-02-13,30,1233.42,USD
2025-02-13,SYD,BER,LH,2025-02-14,1,1949.31,USD
2025-02-13,SYD,BER,EK,2025-02-14,1,1735.18,USD
2025-02-13,SYD,BER,QR,2025-02-14,1,1441.74,USD
2025-02-11,SYD,BER,LH,2025-02-14,3,1343.25,USD
2025-02-11,SYD,BER,EK,2025-02-14,3,1161.14,USD
2025-02-11,SYD,BER,QR,2025-02-14,3,1525.76,USD
2025-02-07,SYD,BER,LH,2025-02-14,7,1496.23,USD
2025-02-07,SYD,BER,EK,2025-02-14,7,1395.73,USD
2025-02-07,SYD,BER,QR,2025-02-14,7,1289.36,USD
2025-01-31,SYD,BER,LH,2025-02-14,14,1181.14,USD
2025-01-31,SYD,BER,EK,2025-02-14,14,1260.31,USD
2025-01-31,SYD,BER,QR,2025-02-14,14,1288.4,USD
2025-01-15,SYD,BER,LH,2025-02-14,30,1256.74,USD
2025-01-15,SYD,BER,EK,2025-02-14,30,1068.24,USD
2025-01-15,SYD,BER,QR,2025-02-14,30,1505.59,USD
2025-02-14,SYD,BER,LH,2025-02-15,1,2034.25,USD
2025-02-14,SYD,BER,EK,2025-02-15,1,1925.21,USD
2025-02-14,SYD,BER,QR,2025-02-15,1,1489.94,USD
2025-02-12,SYD,BER,LH,2025-02-15,3,1486.58,USD
2025-02-12,SYD,BER,EK,2025-02-15,3,1419.5,USD
2025-02-12,SYD,BER,QR,2025-02-15,3,1766.22,USD
2025-02-08,SYD,BER,LH,2025-02-15,7,1681.6,USD
2025-02-08,SYD,BER,EK,2025-02-15,7,1660.43,USD
2025-02-08,SYD,BER,QR,2025-02-15,7,1457.14,USD
2025-02-01,SYD,BER,LH,2025-02-15,14,1261.55,USD
2025-02-01,SYD,BER,EK,2025-02-15,14,1261.45,USD
2025-02-01,SYD,BER,QR,2025-02-15,14,1487.76,USD
2025-01-16,SYD,BER,LH,2025-02-15,30,1333.07,USD
2025-01-16,SYD,BER,EK,2025-02-15,30,1175.77,USD
2025-01-16,SYD,BER,QR,2025-02-15,30,1307.28,USD
2025-02-15,SYD,BER,LH,2025-02-16,1,1911.41,USD
2025-02-15,SYD,BER,EK,2025-02-16,1,1988.34,USD
2025-02-15,SYD,BER,QR,2025-02-16,1,1780.19,USD
2025-02-13,SYD,BER,LH,2025-02-16,3,1367.46,USD
2025-02-13,SYD,BER,EK,2025-02-16,3,1419.29,USD
2025-02-13,SYD,BER,QR,2025-02-16,3,1743.08,USD
2025-02-09,SYD,BER,LH,2025-02-16,7,1169.86,USD
2025-02-09,SYD,BER,EK,2025-02-16,7,1252.97,USD
2025-02-09,SYD,BER,QR,2025-02-16,7,1224.85,USD
2025-02-02,SYD,BER,LH,2025-02-16,14,1292.91,USD
2025-02-02,SYD,BER,EK,2025-02-16,14,1490.36,USD
2025-02-02,SYD,BER,QR,2025-02-16,14,1454.03,USD
2025-01-17,SYD,BER,LH,2025-02-16,30,1002.87,USD
2025-01-17,SYD,BER,EK,2025-02-16,30,1501.27,USD
2025-01-17,SYD,BER,QR,2025-02-16,30,1579.36,USD
2025-02-16,SYD,BER,LH,2025-02-17,1,1419.85,USD
2025-02-16,SYD,BER,EK,2025-02-17,1,1796.44,USD
2025-02-16,SYD,BER,QR,2025-02-17,1,1500.95,USD
2025-02-14,SYD,BER,LH,2025-02-17,3,1667.6,USD
2025-02-14,SYD,BER,EK,2025-02-17,3,1595.59,USD
2025-02-14,SYD,BER,QR,2025-02-17,3,1270.68,USD
2025-02-10,SYD,BER,LH,2025-02-17,7,1193.56,USD
2025-02-10,SYD,BER,EK,2025-02-17,7,1434.25,USD
2025-02-10,SYD,BER,QR,2025-02-17,7,1129.75,USD
2025-02-03,SYD,BER,LH,2025-02-17,14,1224.21,USD
2025-02-03,SYD,BER,EK,2025-02-17,14,1358.38,USD
2025-02-03,SYD,BER,QR,2025-02-17,14,955.64,USD
2025-01-18,SYD,BER,LH,2025-02-17,30,1343.09,USD
2025-01-18,SYD,BER,EK,2025-02-17,30,1177.95,USD
2025-01-18,SYD,BER,QR,2025-02-17,30,1140.15,USD
2025-02-17,SYD,BER,LH,2025-02-18,1,1507.01,USD
2025-02-17,SYD,BER,EK,2025-02-18,1,1646.6,USD
2025-02-17,SYD,BER,QR,2025-02-18,1,1047.43,USD
2025-02-15,SYD,BER,LH,2025-02-18,3,1323.51,USD
2025-02-15,SYD,BER,EK,2025-02-18,3,1371.54,USD
2025-02-15,SYD,BER,QR,2025-02-18,3,1195.9,USD
2025-02-11,SYD,BER,LH,2025-02-18,7,886.25,USD
2025-02-11,SYD,BER,EK,2025-02-18,7,1385.67,USD
2025-02-11,SYD,BER,QR,2025-02-18,7,954.28,USD
2025-02-04,SYD,BER,LH,2025-02-18,14,1154.21,USD
2025-02-04,SYD,BER,EK,2025-02-18,14,1168.45,USD
2025-02-04,SYD,BER,QR,2025-02-18,14,1024.51,USD
2025-01-19,SYD,BER,LH,2025-02-18,30,1234.46,USD
2025-01-19,SYD,BER,EK,2025-02-18,30,1106.9,USD
2025-01-19,SYD,BER,QR,2025-02-18,30,1291.57,USD
2025-02-18,SYD,BER,LH,2025-02-19,1,1675.62,USD
2025-02-18,SYD,BER,EK,2025-02-19,1,1695.95,USD
2025-02-18,SYD,BER,QR,2025-02-19,1,1660.72,USD
2025-02-16,SYD,BER,LH,2025-02-19,3,1315.01,USD
2025-02-16,SYD,BER,EK,2025-02-19,3,1034.79,USD
2025-02-16,SYD,BER,QR,2025-02-19,3,1171.43,USD
2025-02-12,SYD,BER,LH,2025-02-19,7,859.3,USD
2025-02-12,SYD,BER,EK,2025-02-19,7,1315.29,USD
2025-02-12,SYD,BER,QR,2025-02-19,7,1497.96,USD
2025-02-05,SYD,BER,LH,2025-02-19,14,1149.67,USD
2025-02-05,SYD,BER,EK,2025-02-19,14,1143.61,USD
2025-02-05,SYD,BER,QR,2025-02-19,14,1051.13,USD
2025-01-20,SYD,BER,LH,2025-02-19,30,1109.36,USD
